"---------------------------------------------------"
"UCAS Analysis and Insights - Daily Domicile Report"
"---------------------------------------------------"
"This data file should be used in conjunction with ..."
"File: filename"
"Cycle: 2018"
"Reporting coverage: 6 Sep 2017 - 18 Feb 18"
"Applicant coverage: 18 year old applicants"
"Analysis class: Domicile"
"---------------------------------------------------"
The 'Days to Deadline' variable Lorem ipsum dolor sit amet, consectetur adipiscing elit,
The ' 7-Day Moving Average' variable sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. 
Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
Data lines are comma delimited.
Data follows - 9999 lines in total
---------------------------------------------------
Cycle,Date,Day_of_the_week,Day,Month,Year,Domicile_Group,New_apps,7-Day Moving Ave,Days to Deadline,Working Days to Deadline,Days Since Cycle Opened,Bank Holiday
2018,06Jul2017,Thursday,6,7,2017,1.ALL,9015,5641,8079,8807,4848,1
2018,18Mar2017,Saturday,18,3,2017,1.ALL,3779,6047,4405,733,4897,0
2018,15May2017,Monday,15,5,2017,2.UK,8139,9180,7724,9967,4153,0
2018,10Apr2017,Monday,10,4,2017,1.ALL,8779,2518,7576,2109,4136,1
2018,31Jul2017,Monday,31,7,2017,1.ALL,8022,9062,5532,9781,2316,0
2018,22Feb2017,Wednesday,22,2,2017,3.EU,4334,2486,63,689,8486,0
2018,01May2017,Monday,1,5,2017,1.ALL,3799,2693,5442,1339,7156,1
2018,28Oct2017,Saturday,28,10,2017,1.ALL,8212,325,2602,3753,6957,0
2018,03Jun2017,Saturday,3,6,2017,3.EU,117,949,973,278,1736,0
2018,15Jul2017,Saturday,15,7,2017,1.ALL,3526,5691,4704,168,5129,1
2018,28Sep2017,Thursday,28,9,2017,4.OV,9737,3921,299,366,4212,1
2018,10Jul2017,Monday,10,7,2017,4.OV,6436,19,5616,9215,7363,1
2018,07Mar2017,Tuesday,7,3,2017,2.UK,7655,6524,3367,3061,1838,1
2018,20Dec2017,Wednesday,20,12,2017,3.EU,5452,7912,5473,6353,4369,1
2018,03Oct2017,Tuesday,3,10,2017,1.ALL,7135,3804,4746,2156,5756,0
2018,27Jan2017,Friday,27,1,2017,1.ALL,4690,6258,6586,9034,3153,1
2018,28Sep2017,Thursday,28,9,2017,3.EU,2983,6424,5765,7093,3545,1
2018,17Jun2017,Saturday,17,6,2017,4.OV,672,6810,6233,9454,7276,0
2018,06Aug2017,Sunday,6,8,2017,3.EU,10,352,4472,79,1348,1
2018,10Nov2017,Friday,10,11,2017,2.UK,6803,2490,1201,1304,1131,0
2018,19Nov2017,Sunday,19,11,2017,4.OV,487,9168,8409,1811,7160,1
2018,07Feb2017,Tuesday,7,2,2017,2.UK,4192,9851,8402,2501,1065,1
2018,27Jul2017,Thursday,27,7,2017,4.OV,2454,5242,717,4346,5407,0
2018,04Nov2017,Saturday,4,11,2017,1.ALL,9016,4632,9377,6626,2443,1
2018,12Mar2017,Sunday,12,3,2017,2.UK,8417,6849,2935,2352,7841,1
2018,26Sep2017,Tuesday,26,9,2017,1.ALL,2003,931,2836,8451,7582,0
2018,08Oct2017,Sunday,8,10,2017,2.UK,1954,849,7739,5028,8541,1
2018,05Jun2017,Monday,5,6,2017,2.UK,1471,8433,439,6027,8675,0
2018,19Apr2017,Wednesday,19,4,2017,3.EU,6386,2457,948,9465,1995,1
2018,03May2017,Wednesday,3,5,2017,3.EU,9443,9728,2837,7262,3036,1
2018,29May2017,Monday,29,5,2017,3.EU,6554,3292,6496,1869,9930,0
2018,11Nov2017,Saturday,11,11,2017,1.ALL,1794,7561,9819,4937,3160,1
2018,03Feb2017,Friday,3,2,2017,4.OV,6901,7738,9486,2689,4567,0
2018,22Feb2017,Wednesday,22,2,2017,1.ALL,2877,1225,1468,9973,9430,1
2018,02Jan2017,Monday,2,1,2017,1.ALL,278,5419,989,8902,1692,0
2018,15Nov2017,Wednesday,15,11,2017,2.UK,2328,4463,5976,1107,3929,0
2018,04Dec2017,Monday,4,12,2017,1.ALL,3007,5155,720,6190,5335,0
2018,26Aug2017,Saturday,26,8,2017,1.ALL,1314,523,7829,7143,8614,0
2018,10Oct2017,Tuesday,10,10,2017,3.EU,7094,3057,3887,3585,6579,0
2018,29Oct2017,Sunday,29,10,2017,3.EU,3254,3092,4034,8315,8211,0
2018,07Aug2017,Monday,7,8,2017,3.EU,4100,8907,7992,8266,1780,1
2018,26Apr2017,Wednesday,26,4,2017,3.EU,5804,1893,6395,7998,5704,0
2018,13Sep2017,Wednesday,13,9,2017,2.UK,9814,2796,6033,5738,3696,1
2018,03Feb2017,Friday,3,2,2017,1.ALL,6204,9168,5845,2254,8896,1
2018,16Mar2017,Thursday,16,3,2017,1.ALL,6543,465,8886,7382,172,1
2018,01Apr2017,Saturday,1,4,2017,2.UK,5348,3235,6104,7903,8818,1
2018,13Feb2017,Monday,13,2,2017,4.OV,4188,5605,8473,9011,551,1
2018,09Dec2017,Saturday,9,12,2017,3.EU,7509,7933,3688,318,9905,0
2018,14Sep2017,Thursday,14,9,2017,1.ALL,8260,7378,672,1646,6888,1
2018,06Jun2017,Tuesday,6,6,2017,1.ALL,6390,6570,1385,8334,8240,1
2018,02Aug2017,Wednesday,2,8,2017,4.OV,2287,9448,5379,5020,2970,0
2018,22Jan2017,Sunday,22,1,2017,1.ALL,6058,1327,5680,9631,1258,1
2018,08Mar2017,Wednesday,8,3,2017,4.OV,4740,8230,1264,6053,1096,1
2018,11Aug2017,Friday,11,8,2017,1.ALL,6251,2055,5795,3886,5241,0
2018,10Jul2017,Monday,10,7,2017,4.OV,7936,3818,5235,861,2720,0
2018,22Sep2017,Friday,22,9,2017,3.EU,8354,2827,7363,5557,2628,0
2018,30Jul2017,Sunday,30,7,2017,1.ALL,9433,3208,3939,2421,8528,0
2018,21Oct2017,Saturday,21,10,2017,1.ALL,1263,8280,7290,8132,6875,0
2018,18Jan2017,Wednesday,18,1,2017,2.UK,6937,3590,6596,5804,333,0
2018,13May2017,Saturday,13,5,2017,4.OV,6283,1974,3650,402,730,1
2018,26Aug2017,Saturday,26,8,2017,4.OV,9839,8698,9420,426,588,0
2018,24Dec2017,Sunday,24,12,2017,2.UK,5623,8782,489,2716,7830,1
2018,27Jan2017,Friday,27,1,2017,3.EU,706,2897,9244,4452,1714,1
2018,15Jun2017,Thursday,15,6,2017,4.OV,5242,2190,3050,9545,6117,1
2018,19Sep2017,Tuesday,19,9,2017,1.ALL,4538,1268,8390,8520,6053,0
2018,24Oct2017,Tuesday,24,10,2017,2.UK,7310,7395,4041,8615,6119,1
2018,03May2017,Wednesday,3,5,2017,3.EU,8012,3798,1226,7821,1420,0
2018,05Jul2017,Wednesday,5,7,2017,2.UK,5198,1254,2026,1099,243,0
2018,23Aug2017,Wednesday,23,8,2017,1.ALL,6828,8595,6164,4907,773,1
2018,06Jan2017,Friday,6,1,2017,3.EU,7307,3176,1493,4841,8302,0
2018,19Mar2017,Sunday,19,3,2017,2.UK,9423,3376,2276,7570,991,1
2018,12Apr2017,Wednesday,12,4,2017,2.UK,4182,5948,3718,4639,2349,1
2018,16Nov2017,Thursday,16,11,2017,4.OV,640,8379,7201,6954,379,0
2018,16May2017,Tuesday,16,5,2017,2.UK,8583,5445,9016,2377,5279,0
2018,13Sep2017,Wednesday,13,9,2017,1.ALL,9700,9783,9264,7602,6158,1
2018,15Mar2017,Wednesday,15,3,2017,4.OV,4985,4044,1230,6782,4276,0
2018,21May2017,Sunday,21,5,2017,3.EU,9204,5971,630,5869,6586,0
2018,18May2017,Thursday,18,5,2017,2.UK,5696,2004,1490,3332,3331,0
2018,11Aug2017,Friday,11,8,2017,4.OV,3063,8797,1446,7050,5436,0
2018,13Aug2017,Sunday,13,8,2017,2.UK,3447,4063,9366,3725,4868,1
2018,10Jul2017,Monday,10,7,2017,1.ALL,9205,665,1215,9166,902,0
2018,01Mar2017,Wednesday,1,3,2017,3.EU,198,7603,3684,185,7711,0
2018,09Jul2017,Sunday,9,7,2017,3.EU,1553,6356,9448,7158,5929,1
2018,29Apr2017,Saturday,29,4,2017,3.EU,5148,1433,374,1795,5850,0
2018,13Jan2017,Friday,13,1,2017,4.OV,7046,7283,8835,5613,3511,0
2018,25Nov2017,Saturday,25,11,2017,2.UK,1716,1584,7956,4848,4190,1
2018,14Jun2017,Wednesday,14,6,2017,1.ALL,4901,493,3398,6752,3743,1
2018,27Nov2017,Monday,27,11,2017,3.EU,486,6795,8382,8031,2197,0
2018,24Mar2017,Friday,24,3,2017,4.OV,4123,2519,6445,758,9911,1
2018,01Oct2017,Sunday,1,10,2017,4.OV,297,865,1341,2396,8569,0
2018,23Aug2017,Wednesday,23,8,2017,2.UK,3347,1034,3230,6646,6877,1
2018,18Jul2017,Tuesday,18,7,2017,4.OV,4201,6861,4819,5422,6585,1
2018,02Jul2017,Sunday,2,7,2017,4.OV,4952,2340,7466,5203,8977,1
2018,04Feb2017,Saturday,4,2,2017,1.ALL,761,4815,8037,6418,240,1
2018,25Jul2017,Tuesday,25,7,2017,4.OV,1199,7641,2315,7186,3820,0
2018,07Sep2017,Thursday,7,9,2017,4.OV,7069,4118,6643,4044,9606,1
2018,20Nov2017,Monday,20,11,2017,2.UK,4403,6802,3494,9315,9122,1
2018,01Oct2017,Sunday,1,10,2017,3.EU,1963,4557,7394,4712,3640,0
2018,03Jan2017,Tuesday,3,1,2017,1.ALL,8339,8963,9027,9055,9337,0
2018,08Apr2017,Saturday,8,4,2017,3.EU,3385,864,2767,2641,3937,0
2018,11Nov2017,Saturday,11,11,2017,2.UK,794,7605,8014,8099,6717,1
2018,01Aug2017,Tuesday,1,8,2017,4.OV,4220,9045,4781,618,69,0
2018,25Aug2017,Friday,25,8,2017,3.EU,3824,4545,9603,27,6514,1
2018,21Oct2017,Saturday,21,10,2017,4.OV,2788,2501,555,6435,2323,0
2018,19Jun2017,Monday,19,6,2017,4.OV,853,9808,2367,1716,618,1
2018,03Jul2017,Monday,3,7,2017,4.OV,7616,7635,5023,3276,9002,1
2018,14Feb2017,Tuesday,14,2,2017,4.OV,5092,6208,1196,5866,7935,0
2018,05Dec2017,Tuesday,5,12,2017,2.UK,5709,3688,8980,6677,9011,1
2018,03Dec2017,Sunday,3,12,2017,1.ALL,5563,8075,348,4,4129,0
2018,02Nov2017,Thursday,2,11,2017,4.OV,1494,9878,7328,1309,4007,1
2018,11Feb2017,Saturday,11,2,2017,1.ALL,5663,6080,8349,1143,4825,0
2018,20Mar2017,Monday,20,3,2017,4.OV,9844,2091,7003,811,9917,1
2018,23Jul2017,Sunday,23,7,2017,1.ALL,3133,5741,5457,7316,4316,0
2018,18Jul2017,Tuesday,18,7,2017,2.UK,4995,2285,9831,6362,12,1
2018,07Oct2017,Saturday,7,10,2017,1.ALL,8522,3622,5211,721,8345,0
2018,07Jun2017,Wednesday,7,6,2017,2.UK,3902,2251,5499,4330,2256,0
2018,06Dec2017,Wednesday,6,12,2017,2.UK,7287,2082,9325,7431,5556,1
2018,02Jul2017,Sunday,2,7,2017,2.UK,9277,3340,1507,5832,3780,1
2018,04Dec2017,Monday,4,12,2017,1.ALL,7956,1599,194,4417,2437,1
2018,27Aug2017,Sunday,27,8,2017,2.UK,973,292,7134,6000,1763,1
2018,14Apr2017,Friday,14,4,2017,4.OV,4615,2088,4710,6628,2069,1
2018,06Mar2017,Monday,6,3,2017,3.EU,2092,1702,2192,3457,4267,0
2018,25Oct2017,Wednesday,25,10,2017,1.ALL,8087,581,5886,4550,5156,1
2018,12Jan2017,Thursday,12,1,2017,4.OV,7676,2231,4223,4851,6812,1
2018,15Sep2017,Friday,15,9,2017,4.OV,5395,4949,7936,9195,9057,1
2018,06Dec2017,Wednesday,6,12,2017,3.EU,4535,4929,1967,3882,7961,0
2018,12Feb2017,Sunday,12,2,2017,4.OV,5080,7426,3263,8403,5703,1
2018,15Feb2017,Wednesday,15,2,2017,1.ALL,8773,585,3809,7350,2395,0
2018,14Oct2017,Saturday,14,10,2017,3.EU,203,9675,9109,9088,4713,1
2018,13Jul2017,Thursday,13,7,2017,1.ALL,2393,7613,2073,3324,4726,0
2018,24Sep2017,Sunday,24,9,2017,1.ALL,4496,8499,4295,9733,4948,0
2018,12Feb2017,Sunday,12,2,2017,2.UK,3060,4056,100,9602,6088,1
2018,03Apr2017,Monday,3,4,2017,3.EU,5155,6694,8581,8972,9781,1
2018,20Feb2017,Monday,20,2,2017,1.ALL,9002,8108,3549,8916,6681,0
2018,19Jan2017,Thursday,19,1,2017,3.EU,1106,2903,4466,6449,3579,0
2018,31Oct2017,Tuesday,31,10,2017,1.ALL,3087,191,4962,3919,9275,0
2018,27Aug2017,Sunday,27,8,2017,1.ALL,5754,9586,3579,9161,9595,1
2018,29Nov2017,Wednesday,29,11,2017,1.ALL,807,138,6371,4405,5750,1
2018,04Dec2017,Monday,4,12,2017,2.UK,1189,4404,7758,5972,8120,1
2018,29Nov2017,Wednesday,29,11,2017,3.EU,436,3964,8376,6050,659,1
2018,21Oct2017,Saturday,21,10,2017,3.EU,54,8728,5167,776,6054,0
2018,12Mar2017,Sunday,12,3,2017,2.UK,135,54,4527,2987,8396,0
2018,12Jun2017,Monday,12,6,2017,3.EU,834,2644,2312,8984,2898,0
2018,22Feb2017,Wednesday,22,2,2017,2.UK,4231,6116,9211,9869,4742,1
2018,04Feb2017,Saturday,4,2,2017,4.OV,8009,5401,9944,3433,6436,1
2018,30May2017,Tuesday,30,5,2017,4.OV,5965,1035,138,722,7729,1
2018,05Jun2017,Monday,5,6,2017,4.OV,6924,9716,1004,6241,1697,0
2018,23Nov2017,Thursday,23,11,2017,1.ALL,4561,8796,8485,1189,6108,1
2018,22Aug2017,Tuesday,22,8,2017,1.ALL,5459,6888,2226,8871,3335,1
2018,16Dec2017,Saturday,16,12,2017,3.EU,2136,7275,9278,7343,351,1
2018,22Apr2017,Saturday,22,4,2017,4.OV,3262,3504,4683,5231,9503,1
2018,23Jun2017,Friday,23,6,2017,4.OV,6911,2268,8771,5858,7499,1
2018,08Jun2017,Thursday,8,6,2017,4.OV,6192,8041,9537,6004,2442,0
2018,29Apr2017,Saturday,29,4,2017,4.OV,3611,7158,8205,8306,7830,1
2018,04Jan2017,Wednesday,4,1,2017,4.OV,4824,9425,6002,3656,6678,0
2018,11Aug2017,Friday,11,8,2017,1.ALL,1497,5482,8400,3719,1371,0
2018,01Feb2017,Wednesday,1,2,2017,2.UK,2473,9460,8134,5550,567,1
2018,26Feb2017,Sunday,26,2,2017,3.EU,935,6242,6781,1582,7149,1
2018,28Apr2017,Friday,28,4,2017,2.UK,6735,3291,1882,7479,8856,0
2018,29Dec2017,Friday,29,12,2017,4.OV,9006,9563,7709,7637,8588,1
2018,23Aug2017,Wednesday,23,8,2017,2.UK,6343,7161,3660,7538,587,0
2018,12Mar2017,Sunday,12,3,2017,2.UK,2784,4922,4857,6850,245,1
2018,17Mar2017,Friday,17,3,2017,1.ALL,9927,4962,1571,2646,5467,0
2018,22Apr2017,Saturday,22,4,2017,1.ALL,6624,3224,2906,7153,4509,0
2018,21May2017,Sunday,21,5,2017,3.EU,3993,2319,2987,6683,6541,0
2018,06Jun2017,Tuesday,6,6,2017,4.OV,8451,5234,8144,37,7546,0
2018,26Apr2017,Wednesday,26,4,2017,2.UK,8711,9315,4770,8441,3256,1
2018,14Oct2017,Saturday,14,10,2017,3.EU,7076,5020,406,4076,5132,0
2018,27Jul2017,Thursday,27,7,2017,4.OV,1763,9515,3976,2142,1493,1
2018,19Feb2017,Sunday,19,2,2017,2.UK,2902,3133,1906,9105,2175,0
2018,19Sep2017,Tuesday,19,9,2017,4.OV,1802,1974,6415,9239,9231,1
2018,30Jun2017,Friday,30,6,2017,1.ALL,7828,9332,3640,9204,3232,0
2018,20Jun2017,Tuesday,20,6,2017,2.UK,5776,5122,6488,8014,9782,1
2018,28May2017,Sunday,28,5,2017,3.EU,1881,116,4230,4061,1810,1
2018,18Feb2017,Saturday,18,2,2017,1.ALL,8496,6740,9749,4905,7918,0
2018,26Aug2017,Saturday,26,8,2017,3.EU,5903,8619,1334,8130,6030,1
2018,20Mar2017,Monday,20,3,2017,3.EU,2405,792,9772,4588,3283,1
2018,14May2017,Sunday,14,5,2017,1.ALL,985,8573,3412,5842,5754,0
2018,08May2017,Monday,8,5,2017,1.ALL,8384,2758,899,8205,3437,0
2018,14Aug2017,Monday,14,8,2017,3.EU,6177,3235,8973,6548,5748,0
2018,30May2017,Tuesday,30,5,2017,3.EU,3460,1368,9874,4987,807,1
2018,03Aug2017,Thursday,3,8,2017,3.EU,8268,1673,3064,3053,4370,1
2018,12Nov2017,Sunday,12,11,2017,4.OV,2466,3622,2079,5695,3341,1
2018,13Nov2017,Monday,13,11,2017,3.EU,4976,1604,1024,1461,6971,0
2018,12Oct2017,Thursday,12,10,2017,1.ALL,2975,3763,6271,5397,2453,1
2018,26Feb2017,Sunday,26,2,2017,4.OV,1140,5977,1121,1635,3346,1
2018,16Nov2017,Thursday,16,11,2017,2.UK,9191,6963,5792,9237,1137,1
2018,16Feb2017,Thursday,16,2,2017,4.OV,628,7220,5563,5108,5926,0
2018,14May2017,Sunday,14,5,2017,4.OV,4873,9330,6576,4359,158,0
2018,31May2017,Wednesday,31,5,2017,1.ALL,3200,2967,7559,3275,6174,1
2018,23Jan2017,Monday,23,1,2017,2.UK,4624,6096,2739,3668,1228,1
2018,23Oct2017,Monday,23,10,2017,3.EU,7142,6041,6522,8805,3755,0
2018,30Jul2017,Sunday,30,7,2017,3.EU,6899,2749,2894,7525,8010,0
2018,11Apr2017,Tuesday,11,4,2017,2.UK,814,5804,4537,3899,3530,1
2018,06Jun2017,Tuesday,6,6,2017,4.OV,2335,6387,9992,2460,951,1
2018,11Oct2017,Wednesday,11,10,2017,1.ALL,3342,345,2027,4211,7001,0
2018,24Jan2017,Tuesday,24,1,2017,2.UK,1100,7724,6532,569,1492,0
2018,04Sep2017,Monday,4,9,2017,2.UK,5861,7187,9257,6086,3814,0
2018,19Apr2017,Wednesday,19,4,2017,2.UK,2257,2687,2588,7271,2785,0
2018,10Apr2017,Monday,10,4,2017,1.ALL,8256,963,404,6545,8582,0
2018,02Jan2017,Monday,2,1,2017,3.EU,8250,654,9445,9166,6124,1
2018,10Oct2017,Tuesday,10,10,2017,4.OV,11,3824,4084,7378,6893,1
2018,06Jul2017,Thursday,6,7,2017,1.ALL,6600,7232,9085,7935,9268,0
2018,13Aug2017,Sunday,13,8,2017,3.EU,9603,1700,8558,4030,4938,0
2018,28Nov2017,Tuesday,28,11,2017,2.UK,4089,5636,403,7604,442,0
2018,03Jul2017,Monday,3,7,2017,4.OV,4874,2973,3880,7012,8699,0
2018,15Jul2017,Saturday,15,7,2017,4.OV,2841,6552,5103,3838,7132,0
2018,02Jun2017,Friday,2,6,2017,1.ALL,588,8209,3621,2134,3380,0
2018,09Jul2017,Sunday,9,7,2017,4.OV,369,2578,761,7544,4460,0
2018,20Aug2017,Sunday,20,8,2017,4.OV,3289,1109,4259,6249,4322,0
2018,18Apr2017,Tuesday,18,4,2017,1.ALL,4201,4515,7057,985,1750,0
2018,21Sep2017,Thursday,21,9,2017,4.OV,7410,6462,686,3703,9218,0
2018,01Jun2017,Thursday,1,6,2017,3.EU,7649,3096,764,8950,7516,1
2018,14Apr2017,Friday,14,4,2017,3.EU,9225,9936,6838,4616,3044,0
2018,20Sep2017,Wednesday,20,9,2017,1.ALL,3732,6570,2976,1950,7135,0
2018,08Feb2017,Wednesday,8,2,2017,2.UK,4071,4518,26,7780,6619,0
2018,13Apr2017,Thursday,13,4,2017,4.OV,559,315,2768,2516,4411,1
2018,26Aug2017,Saturday,26,8,2017,4.OV,2894,5957,7192,9896,2320,0
2018,23Mar2017,Thursday,23,3,2017,1.ALL,7774,4043,2840,3102,4234,0
2018,27May2017,Saturday,27,5,2017,2.UK,1770,7691,2236,9759,6875,0
2018,04Sep2017,Monday,4,9,2017,4.OV,5906,4953,7221,8545,2135,0
2018,16Mar2017,Thursday,16,3,2017,1.ALL,4816,9112,7210,6729,6039,1
2018,02Nov2017,Thursday,2,11,2017,4.OV,5713,6601,3065,5730,9816,1
2018,11Sep2017,Monday,11,9,2017,3.EU,7188,6496,6374,4571,1316,0
2018,20Dec2017,Wednesday,20,12,2017,4.OV,7246,8718,5946,9793,5477,0
2018,25Nov2017,Saturday,25,11,2017,4.OV,6710,5392,9579,1202,5085,0
2018,24Aug2017,Thursday,24,8,2017,3.EU,2739,2882,8752,949,6204,1
2018,30Oct2017,Monday,30,10,2017,2.UK,8183,3623,5172,3543,4085,0
2018,17Jun2017,Saturday,17,6,2017,3.EU,6461,1183,6465,314,9010,0
2018,15Apr2017,Saturday,15,4,2017,2.UK,7984,8883,8539,1162,5245,0
2018,04Jan2017,Wednesday,4,1,2017,3.EU,6404,7976,2653,3649,12,0
2018,16Jan2017,Monday,16,1,2017,3.EU,7433,9853,6420,6584,2173,1
2018,14Feb2017,Tuesday,14,2,2017,4.OV,8249,2950,120,7779,1854,0
2018,20Oct2017,Friday,20,10,2017,3.EU,8655,5401,4478,8343,3558,1
2018,13Jul2017,Thursday,13,7,2017,4.OV,4626,5069,6466,7815,6151,0
2018,24May2017,Wednesday,24,5,2017,2.UK,7428,188,9097,4659,8852,0
2018,04Aug2017,Friday,4,8,2017,4.OV,3690,4148,5955,6184,7524,1
2018,02Jan2017,Monday,2,1,2017,4.OV,424,8069,3812,3766,8088,1
2018,10Jun2017,Saturday,10,6,2017,1.ALL,1358,7891,5556,6129,5199,1
2018,18Jun2017,Sunday,18,6,2017,1.ALL,8770,9218,2600,4807,5020,1
2018,29Jun2017,Thursday,29,6,2017,2.UK,1832,3547,9308,8343,1937,1
2018,24Dec2017,Sunday,24,12,2017,4.OV,6987,3885,3572,3535,9431,0
2018,26Jul2017,Wednesday,26,7,2017,2.UK,2449,3312,3883,5118,2319,0
2018,24Nov2017,Friday,24,11,2017,1.ALL,2504,3097,4105,1044,9346,1
2018,28Jan2017,Saturday,28,1,2017,1.ALL,3156,3859,9102,5798,770,1
2018,03Dec2017,Sunday,3,12,2017,3.EU,5858,9328,1890,8323,4114,1
2018,02Sep2017,Saturday,2,9,2017,2.UK,3750,9923,9402,9327,1465,1
2018,02Oct2017,Monday,2,10,2017,1.ALL,9631,5647,9406,6274,4207,1
2018,25Jul2017,Tuesday,25,7,2017,1.ALL,6108,7522,8698,6761,6243,1
2018,16May2017,Tuesday,16,5,2017,2.UK,9075,5007,5203,7983,5257,1
2018,27Oct2017,Friday,27,10,2017,2.UK,747,8018,1901,7469,2750,0
2018,10Aug2017,Thursday,10,8,2017,4.OV,3694,5529,9180,4827,9063,1
2018,21Sep2017,Thursday,21,9,2017,3.EU,6777,6079,9893,1594,9603,1
2018,18Nov2017,Saturday,18,11,2017,4.OV,556,5125,2888,1602,7808,0
2018,13Feb2017,Monday,13,2,2017,2.UK,2494,4880,2328,1090,1661,1
2018,21Mar2017,Tuesday,21,3,2017,2.UK,6018,1987,5590,3004,1731,1
2018,26Apr2017,Wednesday,26,4,2017,4.OV,7044,3242,6281,2768,4614,0
2018,13Nov2017,Monday,13,11,2017,3.EU,1504,8747,2461,9077,816,0
2018,29Apr2017,Saturday,29,4,2017,1.ALL,561,6293,6752,1846,7025,0
2018,22Feb2017,Wednesday,22,2,2017,2.UK,5818,6165,9969,7196,4904,0
2018,11Jun2017,Sunday,11,6,2017,2.UK,7167,5167,4695,2815,4984,0
2018,08Feb2017,Wednesday,8,2,2017,2.UK,5489,2445,1545,2711,8112,1
2018,26Jul2017,Wednesday,26,7,2017,3.EU,6267,329,5016,2533,4162,1
2018,29May2017,Monday,29,5,2017,4.OV,314,992,5025,3740,7229,1
2018,20Jul2017,Thursday,20,7,2017,1.ALL,981,3065,7118,533,7452,0
2018,19Nov2017,Sunday,19,11,2017,4.OV,6836,6950,193,8604,8563,1
2018,15Aug2017,Tuesday,15,8,2017,3.EU,6127,4261,8152,5107,7731,1
2018,11Oct2017,Wednesday,11,10,2017,4.OV,6026,6123,4347,9919,1410,0
2018,07Feb2017,Tuesday,7,2,2017,4.OV,8890,5099,6112,1746,7871,1
2018,09Oct2017,Monday,9,10,2017,1.ALL,4879,2102,6218,3282,5978,0
2018,09Sep2017,Saturday,9,9,2017,4.OV,8278,7503,2198,4810,9994,0
2018,24Apr2017,Monday,24,4,2017,1.ALL,4561,7698,2445,3959,6789,1
2018,07Feb2017,Tuesday,7,2,2017,4.OV,1120,6194,2015,775,9877,1
2018,10Jul2017,Monday,10,7,2017,1.ALL,9594,3615,3404,7548,7798,1
2018,13Feb2017,Monday,13,2,2017,2.UK,6809,1253,2515,9911,3155,0
2018,30Dec2017,Saturday,30,12,2017,1.ALL,5269,8735,5776,6201,663,1
2018,07Jan2017,Saturday,7,1,2017,3.EU,3584,6877,8513,7043,4480,0
2018,27Apr2017,Thursday,27,4,2017,3.EU,7713,9990,3247,6665,3162,0
2018,01Dec2017,Friday,1,12,2017,3.EU,8666,1838,7033,2962,2776,1
2018,19Nov2017,Sunday,19,11,2017,2.UK,4154,7988,6979,9001,4687,0
2018,07Nov2017,Tuesday,7,11,2017,4.OV,83,1854,2408,2236,3480,1
2018,23May2017,Tuesday,23,5,2017,2.UK,7703,182,1775,7716,2817,1
2018,22Dec2017,Friday,22,12,2017,3.EU,5051,7161,4801,7418,3889,1
2018,11Nov2017,Saturday,11,11,2017,1.ALL,7053,7344,4000,8524,7501,0
2018,23Dec2017,Saturday,23,12,2017,3.EU,3412,7735,3113,2931,9205,0
2018,15Feb2017,Wednesday,15,2,2017,4.OV,6112,8940,1865,9922,223,0
2018,12Nov2017,Sunday,12,11,2017,4.OV,5375,7853,8889,7552,3882,0
2018,28Mar2017,Tuesday,28,3,2017,4.OV,7676,9452,796,4186,1781,1
2018,06Feb2017,Monday,6,2,2017,4.OV,9428,3236,288,1802,8017,1
2018,03Jan2017,Tuesday,3,1,2017,3.EU,5485,388,7624,1716,1313,0
2018,06Apr2017,Thursday,6,4,2017,1.ALL,865,6818,2802,4597,5080,1
2018,23Jun2017,Friday,23,6,2017,2.UK,2963,2472,6051,1231,9218,1
2018,06Sep2017,Wednesday,6,9,2017,3.EU,3725,7446,3546,8781,2832,1
2018,30Dec2017,Saturday,30,12,2017,1.ALL,2717,1649,8980,9097,6852,1
2018,20Mar2017,Monday,20,3,2017,4.OV,1791,8481,6635,118,3324,1
2018,15Dec2017,Friday,15,12,2017,4.OV,8279,3233,8102,5498,5224,0
2018,28Feb2017,Tuesday,28,2,2017,1.ALL,6091,8912,189,2034,1788,1
2018,14Jan2017,Saturday,14,1,2017,3.EU,8478,3774,467,3950,4640,0
2018,03Jul2017,Monday,3,7,2017,3.EU,6406,9059,6208,7880,8444,0
2018,15Nov2017,Wednesday,15,11,2017,3.EU,5751,5223,5879,7608,4724,1
2018,17Sep2017,Sunday,17,9,2017,4.OV,4409,82,488,4623,3277,0
2018,26Jun2017,Monday,26,6,2017,3.EU,9283,2040,4749,5612,7010,1
2018,04Sep2017,Monday,4,9,2017,4.OV,1905,8551,4753,5549,4039,1
2018,07Jul2017,Friday,7,7,2017,2.UK,3854,4245,4149,3573,739,1
2018,23Sep2017,Saturday,23,9,2017,3.EU,9651,9789,3331,5933,6259,0
2018,07Aug2017,Monday,7,8,2017,4.OV,3613,5210,3294,8161,7201,1
2018,19May2017,Friday,19,5,2017,2.UK,1894,9447,8467,2645,6429,0
2018,16Feb2017,Thursday,16,2,2017,4.OV,3520,5922,665,1111,3902,0
2018,18May2017,Thursday,18,5,2017,2.UK,4371,5542,3933,2368,5506,0
