"---------------------------------------------------"
"UCAS Analysis and Insights - Daily Domicile Report"
"---------------------------------------------------"
"This data file should be used in conjunction with ..."
"File: filename"
"Cycle: 2018"
"Reporting coverage: 6 Sep 2017 - 18 Feb 18"
"Applicant coverage: 18 year old applicants"
"Analysis class: Domicile"
"---------------------------------------------------"
The 'Days to Deadline' variable Lorem ipsum dolor sit amet, consectetur adipiscing elit,
The ' 7-Day Moving Average' variable sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. 
Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
Data lines are comma delimited.
Data follows - 9999 lines in total
---------------------------------------------------
Cycle,Date,Day_of_the_week,Day,Month,Year,Domicile_Group,New_apps,7-Day Moving Ave,Days to Deadline,Working Days to Deadline,Days Since Cycle Opened,Bank Holiday
2018,04Nov2017,Saturday,4,11,2017,2.UK,5812,3127,7646,2622,8814,0
2018,25Aug2017,Friday,25,8,2017,1.ALL,1863,5071,3670,4167,6240,1
2018,16Mar2017,Thursday,16,3,2017,3.EU,2708,657,3676,6093,1158,1
2018,29Aug2017,Tuesday,29,8,2017,1.ALL,6767,9486,1982,2622,747,0
2018,30Dec2017,Saturday,30,12,2017,3.EU,6448,9033,5923,5362,9837,0
2018,06Apr2017,Thursday,6,4,2017,1.ALL,9923,3547,2473,5805,7228,1
2018,03May2017,Wednesday,3,5,2017,2.UK,948,2345,3768,9769,2696,1
2018,03Mar2017,Friday,3,3,2017,1.ALL,489,7949,630,8180,7510,1
2018,09Apr2017,Sunday,9,4,2017,2.UK,6536,9334,2645,1076,7900,0
2018,19Oct2017,Thursday,19,10,2017,3.EU,2686,3822,3866,548,3690,1
2018,05May2017,Friday,5,5,2017,4.OV,5428,4060,3570,6183,5883,0
2018,22Jul2017,Saturday,22,7,2017,3.EU,3618,9735,124,8846,2068,1
2018,10Sep2017,Sunday,10,9,2017,4.OV,5849,5462,1580,5323,5643,0
2018,04Jan2017,Wednesday,4,1,2017,4.OV,7305,5810,5177,628,4920,1
2018,28Aug2017,Monday,28,8,2017,4.OV,3197,4371,5376,3396,2064,1
2018,06Nov2017,Monday,6,11,2017,3.EU,3451,2807,7199,5767,7442,1
2018,12Aug2017,Saturday,12,8,2017,4.OV,5050,4503,8141,7732,1771,1
2018,11Jun2017,Sunday,11,6,2017,1.ALL,7611,775,4342,5575,4737,0
2018,05Nov2017,Sunday,5,11,2017,3.EU,9434,3406,8751,9827,3082,0
2018,30Sep2017,Saturday,30,9,2017,3.EU,9257,9980,2242,8293,2055,0
2018,20Oct2017,Friday,20,10,2017,4.OV,8432,4864,9805,1089,6913,0
2018,03Nov2017,Friday,3,11,2017,4.OV,5787,8741,1197,6711,5016,1
2018,18Sep2017,Monday,18,9,2017,2.UK,3887,593,6396,3305,1539,1
2018,30Jul2017,Sunday,30,7,2017,3.EU,9758,3603,4732,5124,374,0
2018,20Dec2017,Wednesday,20,12,2017,1.ALL,2384,5579,4702,2063,2949,1
2018,25Feb2017,Saturday,25,2,2017,3.EU,187,7389,3005,7799,1231,1
2018,26Jul2017,Wednesday,26,7,2017,2.UK,7132,3268,1165,8748,1673,1
2018,13Mar2017,Monday,13,3,2017,2.UK,2399,1301,7786,6075,4883,0
2018,03Mar2017,Friday,3,3,2017,2.UK,4664,6963,8482,3132,9201,1
2018,05Dec2017,Tuesday,5,12,2017,2.UK,9773,2919,4201,9002,669,0
2018,24Jan2017,Tuesday,24,1,2017,3.EU,3934,8944,3407,9899,4825,1
2018,25Apr2017,Tuesday,25,4,2017,2.UK,8456,1555,7962,1827,2238,1
2018,08Jul2017,Saturday,8,7,2017,3.EU,5624,8243,4834,5601,8280,0
2018,06Feb2017,Monday,6,2,2017,1.ALL,4559,138,2545,9694,2740,1
2018,30Nov2017,Thursday,30,11,2017,4.OV,6981,1885,7660,23,9105,1
2018,03Jun2017,Saturday,3,6,2017,1.ALL,4800,6990,1744,4029,9551,0
2018,03Aug2017,Thursday,3,8,2017,4.OV,656,3097,2519,377,7103,0
2018,08Oct2017,Sunday,8,10,2017,3.EU,124,4823,5995,7158,5079,1
2018,13Sep2017,Wednesday,13,9,2017,4.OV,9115,9082,2170,9723,4435,0
2018,17Mar2017,Friday,17,3,2017,4.OV,802,8027,6884,3418,3484,1
2018,12Jan2017,Thursday,12,1,2017,3.EU,948,8975,9058,2362,2942,0
2018,14Dec2017,Thursday,14,12,2017,2.UK,3868,393,5840,5708,8929,1
2018,15Apr2017,Saturday,15,4,2017,2.UK,4955,300,9303,6614,3917,1
2018,18Feb2017,Saturday,18,2,2017,4.OV,48,7607,514,838,7026,0
2018,14Sep2017,Thursday,14,9,2017,2.UK,378,2711,7813,2171,3931,1
2018,27Jun2017,Tuesday,27,6,2017,2.UK,31,3129,9086,8770,5324,0
2018,11Oct2017,Wednesday,11,10,2017,2.UK,8229,5588,8245,2461,2422,0
2018,10Feb2017,Friday,10,2,2017,1.ALL,9236,5306,8673,5054,1518,0
2018,19Jun2017,Monday,19,6,2017,2.UK,7091,4551,7166,2700,5695,1
2018,09Dec2017,Saturday,9,12,2017,1.ALL,8728,8350,7092,6876,3926,0
2018,06Jun2017,Tuesday,6,6,2017,1.ALL,3432,6382,8996,4855,8048,1
2018,22Dec2017,Friday,22,12,2017,1.ALL,798,8274,1192,7080,9244,0
2018,19Dec2017,Tuesday,19,12,2017,4.OV,9213,6771,4903,8915,4070,1
2018,02Jun2017,Friday,2,6,2017,4.OV,9181,2219,846,5834,148,1
2018,08Feb2017,Wednesday,8,2,2017,3.EU,726,6572,8408,8601,7354,0
2018,14Sep2017,Thursday,14,9,2017,2.UK,733,519,5116,29,9456,1
2018,12Mar2017,Sunday,12,3,2017,1.ALL,7691,5354,8744,5827,9023,1
2018,22May2017,Monday,22,5,2017,3.EU,9546,9164,9449,4522,1356,0
2018,15Feb2017,Wednesday,15,2,2017,3.EU,7053,750,5198,5306,2095,1
2018,02Oct2017,Monday,2,10,2017,2.UK,6220,9795,7786,1131,3532,0
2018,17Jan2017,Tuesday,17,1,2017,3.EU,5871,1106,1537,5983,3626,0
2018,21Dec2017,Thursday,21,12,2017,3.EU,2964,3149,5173,9291,1787,0
2018,29Jun2017,Thursday,29,6,2017,2.UK,3268,4727,6274,2676,9987,1
2018,30Jul2017,Sunday,30,7,2017,3.EU,2152,3354,8855,5877,830,1
2018,16Nov2017,Thursday,16,11,2017,1.ALL,2649,3997,3424,6916,6741,0
2018,04Apr2017,Tuesday,4,4,2017,2.UK,7986,836,1617,4360,228,1
2018,10Mar2017,Friday,10,3,2017,2.UK,8720,4430,4396,7854,5509,1
2018,07Nov2017,Tuesday,7,11,2017,1.ALL,8291,4848,4134,4938,7552,1
2018,07Sep2017,Thursday,7,9,2017,4.OV,9059,2897,6394,3865,1763,0
2018,22May2017,Monday,22,5,2017,2.UK,2102,9428,8048,9064,3995,1
2018,21May2017,Sunday,21,5,2017,3.EU,9306,4331,2799,5988,5897,0
2018,12Dec2017,Tuesday,12,12,2017,4.OV,1483,8177,963,6235,8022,0
2018,07Jul2017,Friday,7,7,2017,3.EU,73,1442,2482,1028,7142,1
2018,27Nov2017,Monday,27,11,2017,1.ALL,1089,9118,4410,9398,841,0
2018,10Dec2017,Sunday,10,12,2017,2.UK,1467,6209,626,7738,766,0
2018,14Jul2017,Friday,14,7,2017,1.ALL,1272,766,8408,5229,8024,0
2018,20May2017,Saturday,20,5,2017,3.EU,8341,8860,6266,5582,5833,0
2018,07Apr2017,Friday,7,4,2017,2.UK,7743,8590,7646,3473,7235,0
2018,02Jul2017,Sunday,2,7,2017,2.UK,1980,9689,356,1062,1119,1
2018,21Feb2017,Tuesday,21,2,2017,1.ALL,6839,4863,2929,2261,1002,1
2018,27Feb2017,Monday,27,2,2017,3.EU,3704,8788,1789,8557,384,0
2018,14Feb2017,Tuesday,14,2,2017,3.EU,1798,2464,2669,995,6881,0
2018,31Dec2017,Sunday,31,12,2017,4.OV,2450,6819,1417,800,5511,1
2018,08Apr2017,Saturday,8,4,2017,1.ALL,4364,3808,8637,8874,3395,0
2018,05Nov2017,Sunday,5,11,2017,2.UK,3346,6633,4366,5004,6098,0
2018,28Jul2017,Friday,28,7,2017,3.EU,3320,7885,8042,7039,6683,0
2018,06Apr2017,Thursday,6,4,2017,4.OV,5537,3483,9762,7402,2169,0
2018,13Nov2017,Monday,13,11,2017,1.ALL,1268,3777,8688,3150,358,1
2018,28Oct2017,Saturday,28,10,2017,4.OV,9877,9098,3396,4065,6422,0
2018,18Dec2017,Monday,18,12,2017,4.OV,3591,3781,1649,3073,9472,0
2018,07Jan2017,Saturday,7,1,2017,3.EU,8034,6075,8683,7343,3571,1
2018,30May2017,Tuesday,30,5,2017,4.OV,9485,5041,2737,5646,1283,0
2018,25Jul2017,Tuesday,25,7,2017,3.EU,5894,1039,1872,724,2299,0
2018,11Nov2017,Saturday,11,11,2017,4.OV,1418,5796,2171,6066,1832,0
2018,21Oct2017,Saturday,21,10,2017,4.OV,1014,1308,3703,4492,95,1
2018,22Mar2017,Wednesday,22,3,2017,3.EU,1993,2667,50,9311,3075,0
2018,30May2017,Tuesday,30,5,2017,2.UK,9618,4210,5330,1728,1683,0
2018,17Aug2017,Thursday,17,8,2017,4.OV,7911,8856,5079,2082,5028,1
2018,02Jul2017,Sunday,2,7,2017,2.UK,677,5409,9385,5315,7808,1
2018,17Jul2017,Monday,17,7,2017,1.ALL,4676,6057,2951,5927,7485,1
2018,27Sep2017,Wednesday,27,9,2017,4.OV,4086,5927,7041,418,6425,0
2018,10Feb2017,Friday,10,2,2017,1.ALL,6015,2500,3630,621,6702,0
2018,18Oct2017,Wednesday,18,10,2017,3.EU,3864,1233,6561,1873,6089,0
2018,25Feb2017,Saturday,25,2,2017,3.EU,6240,911,8735,4482,1013,0
2018,28Feb2017,Tuesday,28,2,2017,2.UK,9001,7669,6877,2271,1130,1
2018,01May2017,Monday,1,5,2017,3.EU,9900,354,9847,7911,4437,1
2018,18Feb2017,Saturday,18,2,2017,4.OV,8794,960,5911,1242,9299,0
2018,10Mar2017,Friday,10,3,2017,1.ALL,1549,9466,8240,9460,8538,1
2018,10Aug2017,Thursday,10,8,2017,2.UK,5380,1605,1172,4374,3615,0
2018,28Jan2017,Saturday,28,1,2017,1.ALL,7803,9364,4318,8387,5241,1
2018,14Jan2017,Saturday,14,1,2017,1.ALL,443,1215,536,8072,1404,0
2018,20Jun2017,Tuesday,20,6,2017,4.OV,9160,7192,4237,3983,4743,0
2018,10Jul2017,Monday,10,7,2017,2.UK,9076,3407,5627,8378,8178,0
2018,16Mar2017,Thursday,16,3,2017,4.OV,8952,3671,399,5906,2472,0
2018,26Feb2017,Sunday,26,2,2017,2.UK,7709,6092,4500,6887,6322,0
2018,08Jan2017,Sunday,8,1,2017,2.UK,2727,4858,9664,7127,9559,1
2018,16Jan2017,Monday,16,1,2017,2.UK,7860,8811,3074,8166,8928,1
2018,23Nov2017,Thursday,23,11,2017,1.ALL,5632,1652,6237,932,8498,0
2018,08Jun2017,Thursday,8,6,2017,1.ALL,211,7457,313,7678,488,0
2018,02Nov2017,Thursday,2,11,2017,3.EU,2146,5111,9527,7161,1783,0
2018,26Mar2017,Sunday,26,3,2017,3.EU,8648,4407,5067,6588,5619,1
2018,31Dec2017,Sunday,31,12,2017,3.EU,5567,4179,7891,5959,4347,0
2018,15Jun2017,Thursday,15,6,2017,3.EU,1218,547,8812,9649,7569,1
2018,28Jun2017,Wednesday,28,6,2017,2.UK,1756,9189,2232,8404,7367,1
2018,14Mar2017,Tuesday,14,3,2017,2.UK,9901,2368,264,1417,2389,1
2018,08Jun2017,Thursday,8,6,2017,1.ALL,8003,8223,2166,410,3436,0
2018,05Jul2017,Wednesday,5,7,2017,4.OV,3196,1262,9401,4833,4687,1
2018,27Jan2017,Friday,27,1,2017,3.EU,4332,5484,560,6944,7075,1
2018,15Jan2017,Sunday,15,1,2017,1.ALL,3113,7824,9853,5058,1592,1
2018,03May2017,Wednesday,3,5,2017,2.UK,1304,5729,4846,9163,4456,1
2018,01Feb2017,Wednesday,1,2,2017,1.ALL,1532,2246,7854,5931,2400,0
2018,27Dec2017,Wednesday,27,12,2017,3.EU,2873,8026,7710,8883,4812,0
2018,10Dec2017,Sunday,10,12,2017,4.OV,235,508,2331,7642,7069,0
2018,11Jul2017,Tuesday,11,7,2017,4.OV,380,6327,651,2298,1078,0
2018,13May2017,Saturday,13,5,2017,3.EU,2914,5218,6318,6013,6483,0
2018,30Oct2017,Monday,30,10,2017,1.ALL,3441,1640,7151,5696,5812,1
2018,09Jan2017,Monday,9,1,2017,2.UK,200,3345,8257,1079,6238,0
2018,09May2017,Tuesday,9,5,2017,1.ALL,6639,1070,527,8180,7433,0
2018,10Dec2017,Sunday,10,12,2017,2.UK,9488,2883,9889,2051,8587,1
2018,28Sep2017,Thursday,28,9,2017,4.OV,1321,8703,9436,2674,2331,0
2018,07Dec2017,Thursday,7,12,2017,3.EU,2775,2680,4487,8623,628,0
2018,16Apr2017,Sunday,16,4,2017,4.OV,6135,7931,7102,3457,6359,0
2018,02Jul2017,Sunday,2,7,2017,3.EU,8139,9014,6830,2268,2398,1
2018,15Feb2017,Wednesday,15,2,2017,2.UK,3746,2896,9756,6500,5422,1
2018,12Jun2017,Monday,12,6,2017,3.EU,9197,9746,9319,2995,2609,1
2018,19Apr2017,Wednesday,19,4,2017,4.OV,9396,5051,810,1714,1550,1
2018,08Nov2017,Wednesday,8,11,2017,4.OV,5367,1495,5132,4742,5073,1
2018,03Jun2017,Saturday,3,6,2017,1.ALL,6891,9342,287,5602,6956,1
2018,11Jan2017,Wednesday,11,1,2017,1.ALL,5030,8913,2185,9479,6706,0
2018,12Apr2017,Wednesday,12,4,2017,3.EU,463,9262,3774,9271,6814,0
2018,11Oct2017,Wednesday,11,10,2017,3.EU,5699,7086,5173,8016,9230,1
2018,12Aug2017,Saturday,12,8,2017,4.OV,5088,8640,510,8091,5218,0
2018,07May2017,Sunday,7,5,2017,2.UK,9846,5571,9955,681,730,1
2018,04Mar2017,Saturday,4,3,2017,1.ALL,1113,6396,9374,7069,5453,0
2018,10Feb2017,Friday,10,2,2017,4.OV,838,3103,3584,6799,2174,1
2018,06Jul2017,Thursday,6,7,2017,3.EU,8281,3141,6680,7313,5564,0
2018,09Aug2017,Wednesday,9,8,2017,4.OV,9316,3182,8612,7865,4913,1
2018,18May2017,Thursday,18,5,2017,4.OV,8490,876,549,17,8451,1
2018,11Sep2017,Monday,11,9,2017,1.ALL,8856,4920,1702,6716,7314,0
2018,15Jun2017,Thursday,15,6,2017,2.UK,826,2644,7103,4425,4235,1
2018,24May2017,Wednesday,24,5,2017,3.EU,6594,3127,5505,9517,3769,1
2018,16Feb2017,Thursday,16,2,2017,1.ALL,4896,8390,3229,1997,3066,1
2018,15Mar2017,Wednesday,15,3,2017,1.ALL,2097,858,6646,8714,7053,1
2018,08Jul2017,Saturday,8,7,2017,1.ALL,7660,1959,3593,152,350,1
2018,02Aug2017,Wednesday,2,8,2017,3.EU,7913,5181,7359,6085,8448,1
2018,16Apr2017,Sunday,16,4,2017,2.UK,9777,5210,5239,4159,3791,1
2018,26Dec2017,Tuesday,26,12,2017,3.EU,1178,8031,3986,8573,6123,1
2018,27Nov2017,Monday,27,11,2017,3.EU,9736,21,8231,4811,8344,0
2018,07Dec2017,Thursday,7,12,2017,1.ALL,8546,3329,7126,7495,5738,1
2018,12Aug2017,Saturday,12,8,2017,4.OV,6755,6580,4291,9789,2003,0
2018,26Jun2017,Monday,26,6,2017,3.EU,7704,2823,9821,2637,8061,0
2018,28Nov2017,Tuesday,28,11,2017,4.OV,5384,6945,2361,5742,3309,1
2018,07Apr2017,Friday,7,4,2017,4.OV,3380,9915,7770,4828,1686,1
2018,15Sep2017,Friday,15,9,2017,1.ALL,5418,1481,4447,2394,4130,1
2018,07Apr2017,Friday,7,4,2017,2.UK,9656,7702,5636,1779,2255,1
2018,27Jan2017,Friday,27,1,2017,2.UK,8649,3355,4696,6765,8546,1
2018,29Nov2017,Wednesday,29,11,2017,2.UK,7941,8266,1022,1121,5838,1
2018,06Jan2017,Friday,6,1,2017,4.OV,5845,2675,4407,9278,9872,1
2018,28Nov2017,Tuesday,28,11,2017,2.UK,9832,4327,2645,3161,5511,1
2018,21Feb2017,Tuesday,21,2,2017,2.UK,1420,1371,3686,9933,2792,1
2018,11Jan2017,Wednesday,11,1,2017,1.ALL,6283,8578,9256,2523,3775,1
2018,20May2017,Saturday,20,5,2017,3.EU,5816,962,1391,4885,9443,1
2018,10Sep2017,Sunday,10,9,2017,3.EU,6717,2817,7065,7486,3512,1
2018,07Jan2017,Saturday,7,1,2017,1.ALL,7373,814,4525,292,888,1
2018,03Nov2017,Friday,3,11,2017,3.EU,270,4609,2359,241,9351,1
2018,24Oct2017,Tuesday,24,10,2017,4.OV,4016,9607,23,2697,9184,0
2018,05Apr2017,Wednesday,5,4,2017,2.UK,1931,2408,3242,518,9775,1
2018,04Jun2017,Sunday,4,6,2017,1.ALL,6493,3272,1258,1921,5886,1
2018,02Feb2017,Thursday,2,2,2017,1.ALL,2654,6210,1416,122,5829,0
2018,14Apr2017,Friday,14,4,2017,2.UK,3140,3033,3630,2519,5542,0
2018,24Nov2017,Friday,24,11,2017,2.UK,4161,5295,8366,768,3894,1
2018,29Dec2017,Friday,29,12,2017,2.UK,2322,7764,2759,1008,1903,1
2018,23Feb2017,Thursday,23,2,2017,3.EU,5444,60,8254,5101,3795,1
2018,30Oct2017,Monday,30,10,2017,4.OV,9197,1821,4083,4419,3594,1
2018,04Mar2017,Saturday,4,3,2017,1.ALL,2185,8475,2326,9612,7222,0
2018,12Oct2017,Thursday,12,10,2017,3.EU,7602,7386,8387,6076,6080,1
2018,04Sep2017,Monday,4,9,2017,1.ALL,8654,8527,2316,4090,3541,1
2018,25May2017,Thursday,25,5,2017,2.UK,6788,6083,4548,9217,5289,0
2018,27May2017,Saturday,27,5,2017,3.EU,7731,2325,1380,7498,4084,1
2018,08Mar2017,Wednesday,8,3,2017,1.ALL,8967,141,8212,3939,9339,0
2018,07Jan2017,Saturday,7,1,2017,4.OV,9515,5433,9479,3356,9137,1
2018,08Aug2017,Tuesday,8,8,2017,4.OV,3122,4682,8132,867,2310,0
2018,09Jan2017,Monday,9,1,2017,1.ALL,7880,7598,5434,1671,2360,0
2018,11Apr2017,Tuesday,11,4,2017,1.ALL,3393,5233,3113,8756,8019,0
2018,07Sep2017,Thursday,7,9,2017,1.ALL,1067,3839,8166,3976,4866,0
2018,11Jul2017,Tuesday,11,7,2017,3.EU,7347,5862,7382,6138,5374,1
2018,11Nov2017,Saturday,11,11,2017,4.OV,7685,8093,9023,7018,4577,0
2018,01May2017,Monday,1,5,2017,3.EU,1006,1658,1944,2851,6617,0
2018,05Apr2017,Wednesday,5,4,2017,3.EU,3059,4252,326,5184,840,1
2018,23Apr2017,Sunday,23,4,2017,2.UK,4700,5521,53,9975,5457,1
2018,31Mar2017,Friday,31,3,2017,4.OV,1198,3851,8340,7481,4596,0
2018,16Jun2017,Friday,16,6,2017,2.UK,4777,7540,1216,6299,1566,0
2018,26Oct2017,Thursday,26,10,2017,1.ALL,1311,9779,8434,1818,5801,0
2018,10Sep2017,Sunday,10,9,2017,2.UK,3861,5253,5426,425,628,0
2018,27Apr2017,Thursday,27,4,2017,3.EU,3935,7852,8093,9042,9503,1
2018,07Jun2017,Wednesday,7,6,2017,1.ALL,5174,3209,5926,2397,2358,1
2018,01Jan2017,Sunday,1,1,2017,4.OV,1273,6814,3389,4714,9112,1
2018,19Apr2017,Wednesday,19,4,2017,3.EU,679,2461,1508,6742,8143,1
2018,09Jun2017,Friday,9,6,2017,3.EU,5507,824,8928,191,7649,0
2018,09Jul2017,Sunday,9,7,2017,1.ALL,2974,5545,794,3108,3871,1
2018,18Oct2017,Wednesday,18,10,2017,4.OV,5836,7234,1042,7085,9060,0
2018,23Feb2017,Thursday,23,2,2017,1.ALL,8728,5288,5549,5990,6517,0
2018,17Dec2017,Sunday,17,12,2017,2.UK,873,703,9133,8307,8565,0
2018,31Dec2017,Sunday,31,12,2017,2.UK,8470,1232,9557,5173,5861,1
2018,04Mar2017,Saturday,4,3,2017,2.UK,3211,5433,8312,565,1330,0
2018,16Jun2017,Friday,16,6,2017,3.EU,5415,2350,1852,7244,7884,0
2018,15Apr2017,Saturday,15,4,2017,4.OV,1743,5659,9351,1100,9574,0
2018,18May2017,Thursday,18,5,2017,4.OV,4229,4757,2369,2109,9160,0
2018,30Sep2017,Saturday,30,9,2017,2.UK,4274,9200,1669,9727,5126,0
2018,30Nov2017,Thursday,30,11,2017,2.UK,8068,2848,9552,473,6754,0
2018,06Feb2017,Monday,6,2,2017,1.ALL,5200,5683,7849,2864,3556,1
2018,17Nov2017,Friday,17,11,2017,3.EU,8148,7910,8236,2172,7946,0
2018,02Apr2017,Sunday,2,4,2017,3.EU,5405,3570,3739,4513,7214,1
2018,07Oct2017,Saturday,7,10,2017,4.OV,7024,5573,625,2520,2282,0
2018,07Jul2017,Friday,7,7,2017,3.EU,8925,9137,7416,7684,4109,1
2018,11Jul2017,Tuesday,11,7,2017,3.EU,4585,2112,4649,463,6896,0
2018,17Sep2017,Sunday,17,9,2017,4.OV,4165,6317,3347,5271,77,0
2018,08May2017,Monday,8,5,2017,4.OV,489,2185,9052,6627,8897,1
2018,04Nov2017,Saturday,4,11,2017,2.UK,4017,7146,7815,723,3010,1
2018,17Jan2017,Tuesday,17,1,2017,3.EU,6117,1498,2142,1904,4637,0
2018,12Feb2017,Sunday,12,2,2017,1.ALL,7213,9911,1350,9181,8741,1
2018,15Nov2017,Wednesday,15,11,2017,1.ALL,3451,4587,285,7219,1023,0
2018,26Jun2017,Monday,26,6,2017,4.OV,8472,8548,1301,8039,5643,1
2018,28Jan2017,Saturday,28,1,2017,4.OV,7560,8717,2491,7554,9696,0
2018,26Aug2017,Saturday,26,8,2017,4.OV,9458,4316,1338,7749,1193,1
2018,04Jul2017,Tuesday,4,7,2017,2.UK,181,6731,8130,490,7302,1
2018,02Apr2017,Sunday,2,4,2017,1.ALL,4264,5350,6188,6228,1220,0
2018,22May2017,Monday,22,5,2017,1.ALL,8777,5861,2519,9288,6810,1
2018,06Jul2017,Thursday,6,7,2017,1.ALL,380,2710,6872,1823,2769,0
2018,02Aug2017,Wednesday,2,8,2017,3.EU,6943,9201,5791,2763,9937,0
2018,19Jan2017,Thursday,19,1,2017,1.ALL,6444,9071,9714,7214,9615,1
2018,08May2017,Monday,8,5,2017,1.ALL,7155,9044,6689,7981,6526,0
2018,22Jun2017,Thursday,22,6,2017,2.UK,6118,5793,7363,7068,8461,1
2018,04Mar2017,Saturday,4,3,2017,2.UK,4660,4313,59,205,8367,1
2018,06Dec2017,Wednesday,6,12,2017,3.EU,9770,9915,4027,3521,5875,0
2018,27Sep2017,Wednesday,27,9,2017,1.ALL,1532,2965,9069,4307,8805,1
2018,22Feb2017,Wednesday,22,2,2017,3.EU,691,7340,6516,7799,7997,1
2018,21Feb2017,Tuesday,21,2,2017,2.UK,3252,3508,4199,7857,2996,1
2018,28May2017,Sunday,28,5,2017,1.ALL,138,944,5732,9096,3017,0
2018,21Mar2017,Tuesday,21,3,2017,3.EU,3681,524,7644,169,4116,0
2018,21Jan2017,Saturday,21,1,2017,3.EU,4531,341,2438,6936,3238,0
2018,21Apr2017,Friday,21,4,2017,2.UK,5051,8136,311,1989,7700,1
2018,13May2017,Saturday,13,5,2017,4.OV,8036,3461,3743,4197,5541,1
2018,30Nov2017,Thursday,30,11,2017,3.EU,3034,9975,9494,5430,9845,0
2018,09Jul2017,Sunday,9,7,2017,3.EU,1510,4742,2714,9356,4593,1
2018,07Jan2017,Saturday,7,1,2017,2.UK,8442,4673,9131,7953,4153,0
2018,26Dec2017,Tuesday,26,12,2017,2.UK,2511,2344,7326,8957,7871,1
2018,07Mar2017,Tuesday,7,3,2017,2.UK,8181,9217,3845,515,7458,0
2018,05May2017,Friday,5,5,2017,1.ALL,8045,3939,1665,3927,3011,0
2018,31Jan2017,Tuesday,31,1,2017,2.UK,4647,692,7963,1347,8284,0
2018,25Mar2017,Saturday,25,3,2017,4.OV,8682,9128,6780,3416,5337,0
2018,25Mar2017,Saturday,25,3,2017,2.UK,2443,6936,9756,9568,6418,1
2018,04Sep2017,Monday,4,9,2017,4.OV,5899,2378,8247,337,5995,0
2018,28Dec2017,Thursday,28,12,2017,2.UK,7918,3061,9858,2700,6057,1
2018,21Dec2017,Thursday,21,12,2017,4.OV,7050,2985,4783,9042,2706,1
2018,29Mar2017,Wednesday,29,3,2017,1.ALL,2073,2840,6495,1788,4166,1
2018,28Aug2017,Monday,28,8,2017,3.EU,2398,3565,1905,1672,5725,0
2018,26Nov2017,Sunday,26,11,2017,4.OV,7354,710,4119,240,4596,1
2018,31Jan2017,Tuesday,31,1,2017,3.EU,3949,9395,4056,5594,7433,0
2018,02Jun2017,Friday,2,6,2017,3.EU,5511,3564,1623,5302,5995,0
2018,28May2017,Sunday,28,5,2017,1.ALL,1330,7230,4872,2706,426,1
2018,10Jan2017,Tuesday,10,1,2017,1.ALL,7324,3943,312,2111,5957,0
2018,03Oct2017,Tuesday,3,10,2017,4.OV,9480,3818,3655,4919,3370,0
2018,26Jan2017,Thursday,26,1,2017,3.EU,3300,6692,2798,4746,5482,0
2018,12Feb2017,Sunday,12,2,2017,3.EU,9997,6330,9425,1559,2378,0
2018,13Jun2017,Tuesday,13,6,2017,1.ALL,2178,1753,3014,7176,7290,0
2018,19Jun2017,Monday,19,6,2017,1.ALL,3075,7813,673,9766,4431,1
2018,23Jul2017,Sunday,23,7,2017,4.OV,2222,996,1844,1094,4364,1
2018,16Aug2017,Wednesday,16,8,2017,4.OV,3843,5902,6052,9867,879,1
2018,31Oct2017,Tuesday,31,10,2017,4.OV,8818,4358,3735,4803,2654,0
2018,24Apr2017,Monday,24,4,2017,3.EU,9075,3525,4829,7453,6876,1
2018,05Dec2017,Tuesday,5,12,2017,1.ALL,3607,9963,4207,742,172,0
2018,16Oct2017,Monday,16,10,2017,2.UK,7680,311,3360,6988,9154,1
2018,26Mar2017,Sunday,26,3,2017,4.OV,7447,7020,8870,6602,8594,1
2018,24Jul2017,Monday,24,7,2017,2.UK,2131,5825,4991,8192,6085,1
2018,23Jan2017,Monday,23,1,2017,3.EU,5843,5070,2954,9851,3187,0
2018,29Aug2017,Tuesday,29,8,2017,4.OV,5722,3487,8329,6624,9277,1
2018,15Sep2017,Friday,15,9,2017,4.OV,5799,5268,9255,7298,1064,1
2018,11Mar2017,Saturday,11,3,2017,1.ALL,7061,6065,3763,3768,8332,0
2018,01Nov2017,Wednesday,1,11,2017,2.UK,3075,3741,7840,4404,6775,1
2018,11Sep2017,Monday,11,9,2017,4.OV,5788,8203,4522,4732,4785,0
2018,05Mar2017,Sunday,5,3,2017,3.EU,3686,7747,6823,2710,5148,0
2018,13Dec2017,Wednesday,13,12,2017,1.ALL,1489,3278,7156,6418,9066,1
2018,03Jun2017,Saturday,3,6,2017,1.ALL,606,3117,1659,1085,9680,1
2018,26Jul2017,Wednesday,26,7,2017,1.ALL,8550,549,2544,7070,3703,0
2018,23Aug2017,Wednesday,23,8,2017,4.OV,9660,8302,9590,8791,7627,0
2018,15Jul2017,Saturday,15,7,2017,3.EU,8534,9361,7967,6441,1161,0
2018,16Aug2017,Wednesday,16,8,2017,4.OV,3487,1468,280,9593,502,0
2018,10Feb2017,Friday,10,2,2017,1.ALL,9651,6647,1144,8730,1960,1
